x;y;CONVG2
492998;3123083;84,87229919
493028;3123083;89,29640198
493058;3123083;87,97250366
493088;3123083;87,28320313
493118;3123083;96,21070099
493148;3123083;120,2994003
493178;3123083;147,1177063
493208;3123083;164,9714966
493238;3123083;157,5404053
493268;3123083;130,1721954
493298;3123083;104,1000977
493328;3123083;84,67690277
493358;3123083;74,9598999
493388;3123083;77,09359741
493418;3123083;86,11399841
493448;3123083;97,74349976
493478;3123083;94,80970001
493508;3123083;77,68979645
493538;3123083;65,99120331
493568;3123083;74,81900024
493598;3123083;101,1352997
493628;3123083;123,2130966
493658;3123083;143,7008972
493688;3123083;160,4214935
493718;3123083;159,3238068
493748;3123083;145,1298981
493778;3123083;126,2805023
493808;3123083;110,3417969
493838;3123083;85,92810059
493868;3123083;58,29719925
493898;3123083;46,47219849
493928;3123083;66,02500153
493958;3123083;113,4194031
490058;3123053;53,17789841
490088;3123053;59,40209961
490118;3123053;68,23930359
490148;3123053;76,73999786
490178;3123053;91,16850281
490208;3123053;108,4123993
490238;3123053;123,8513031
490268;3123053;134,7937012
490298;3123053;144,3569946
490328;3123053;153,8132019
490358;3123053;162,954895
490388;3123053;160,5547943
490418;3123053;132,0715942
490448;3123053;98,67870331
490478;3123053;78,58879852
490508;3123053;68,71430206
490538;3123053;63,32759857
490568;3123053;66,10980225
490598;3123053;71,05870056
490628;3123053;76,44670105
490658;3123053;90,4701004
490688;3123053;111,7360992
490718;3123053;134,5070038
490748;3123053;148,8141022
490778;3123053;144,9631958
490808;3123053;135,7230072
490838;3123053;120,0970993
490868;3123053;102,8427963
490898;3123053;89,53639984
490928;3123053;82,8309021
490958;3123053;79,11260223
490988;3123053;77,98950195
491018;3123053;76,36650085
491048;3123053;69,66220093
491078;3123053;58,39030075
491108;3123053;58,05059814
491138;3123053;72,86560059
491168;3123053;88,67289734
491198;3123053;99,23970032
491228;3123053;108,697403
491258;3123053;110,6824036
491288;3123053;98,4838028
491318;3123053;73,91840363
491348;3123053;56,9015007
491378;3123053;62,96289825
491408;3123053;86,53530121
491438;3123053;103,7850037
491468;3123053;92,03369904
491498;3123053;56,39759827
491528;3123053;26,84900093
491558;3123053;34,24129868
491588;3123053;71,66660309
491618;3123053;93,94529724
491648;3123053;93,1812973
491678;3123053;80,40000153
491708;3123053;85,01999664
491738;3123053;112,4570007
491768;3123053;129,9790039
491798;3123053;134,101593
491828;3123053;121,3936005
491858;3123053;102,1480026
491888;3123053;83,28450012
491918;3123053;73,54170227
491948;3123053;67,37760162
491978;3123053;59,51940155
492008;3123053;54,43310165
492038;3123053;59,75999832
492068;3123053;78,31819916
492098;3123053;100,5792999
492128;3123053;117,1050034
492158;3123053;117,5651016
492188;3123053;105,2679977
492218;3123053;94,53970337
492248;3123053;93,03109741
492278;3123053;101,296402
492308;3123053;114,2259979
492338;3123053;120,7177963
492368;3123053;117,8475037
492398;3123053;113,6684036
492428;3123053;109,8251038
492458;3123053;99,60679626
492488;3123053;90,8423996
492518;3123053;96,18309784
492548;3123053;112,351799
492578;3123053;120,5979996
492608;3123053;119,7057037
492638;3123053;113,1959991
492668;3123053;101,9805984
492698;3123053;82,01399994
492728;3123053;64,19909668
492758;3123053;48,92169952
492788;3123053;43,68980026
492818;3123053;51,95849991
492848;3123053;58,39839935
492878;3123053;59,6385994
492908;3123053;62,92649841
492938;3123053;68,86560059
492968;3123053;80,14920044
492998;3123053;93,56990051
493028;3123053;100,2979965
493058;3123053;96,78130341
493088;3123053;92,59359741
493118;3123053;98,87159729
493148;3123053;120,5709
493178;3123053;146,6417999
493208;3123053;163,9082947
493238;3123053;159,5975037
493268;3123053;141,5930939
493298;3123053;117,9070969
493328;3123053;95,98950195
493358;3123053;77,97689819
493388;3123053;66,084198
493418;3123053;67,09729767
493448;3123053;75,73200226
493478;3123053;86,26670074
493508;3123053;90,20670319
493538;3123053;89,84780121
493568;3123053;91,58170319
493598;3123053;102,3546982
493628;3123053;117,5940018
493658;3123053;132,1996002
493688;3123053;144,2456055
493718;3123053;144,5525055
493748;3123053;139,3096008
493778;3123053;132,3271942
493808;3123053;122,0283966
493838;3123053;97,77269745
493868;3123053;71,06960297
493898;3123053;64,65609741
493928;3123053;84,39929962
493958;3123053;132,8890991
490058;3123023;89,53759766
490088;3123023;88,14959717
490118;3123023;90,8451004
490148;3123023;96,08719635
490178;3123023;108,3722
490208;3123023;120,0942993
490238;3123023;129,9942017
490268;3123023;141,3585052
490298;3123023;152,9942017
490328;3123023;167,2536011
490358;3123023;177,0050049
490388;3123023;169,4734039
490418;3123023;145,5095978
490448;3123023;113,7966995
490478;3123023;91,58319855
490508;3123023;82,28720093
490538;3123023;77,20020294
490568;3123023;75,26239777
490598;3123023;77,06150055
490628;3123023;88,96649933
490658;3123023;103,3520966
490688;3123023;116,8587036
490718;3123023;128,6573944
490748;3123023;137,1228943
490778;3123023;132,8628998
490808;3123023;122,0589981
490838;3123023;112,1018982
490868;3123023;100,8722
490898;3123023;98,54380035
490928;3123023;100,9368973
490958;3123023;105,8013992
490988;3123023;110,0262985
491018;3123023;108,3018036
491048;3123023;94,10630035
491078;3123023;69,94550323
491108;3123023;55,91360092
491138;3123023;53,83140182
491168;3123023;65,01959991
491198;3123023;84,67369843
491228;3123023;110,1981964
491258;3123023;120,9291
491288;3123023;107,9273987
491318;3123023;74,07319641
491348;3123023;50,95320129
491378;3123023;43,36669922
491408;3123023;57,90280151
491438;3123023;70,79000092
491468;3123023;68,26309967
491498;3123023;52,40140152
491528;3123023;36,67649841
491558;3123023;44,41859818
491588;3123023;73,39389801
491618;3123023;96,49890137
491648;3123023;103,5681992
491678;3123023;92,99900055
491708;3123023;88,62310028
491738;3123023;101,7667999
491768;3123023;115,1253967
491798;3123023;118,986702
491828;3123023;110,4256973
491858;3123023;98,1678009
491888;3123023;87,3742981
491918;3123023;76,48310089
491948;3123023;57,72729874
491978;3123023;37,77410126
492008;3123023;40,81119919
492038;3123023;56,91220093
492068;3123023;80,03859711
492098;3123023;107,2518997
492128;3123023;124,9990997
492158;3123023;126,8908997
492188;3123023;115,0793991
492218;3123023;100,8879013
492248;3123023;96,78559875
492278;3123023;101,4459991
492308;3123023;110,1143036
492338;3123023;112,9403
492368;3123023;109,1025009
492398;3123023;107,1976013
492428;3123023;107,7966995
492458;3123023;104,4166031
492488;3123023;102,2614975
492518;3123023;109,9626007
492548;3123023;127,134201
492578;3123023;137,3466949
492608;3123023;135,8840942
492638;3123023;128,9855957
492668;3123023;113,2069016
492698;3123023;89,96070099
492728;3123023;61,2798996
492758;3123023;39,14419937
492788;3123023;26,27759933
492818;3123023;34,6371994
492848;3123023;49,3667984
492878;3123023;51,53680038
492908;3123023;58,91799927
492938;3123023;70,13569641
492968;3123023;87,11100006
492998;3123023;104,8740005
493028;3123023;113,2235031
493058;3123023;112,6966019
493088;3123023;109,3349991
493118;3123023;114,5238037
493148;3123023;134,0621948
493178;3123023;158,0498047
493208;3123023;171,8769989
493238;3123023;164,0108948
493268;3123023;143,4147949
493298;3123023;124,9852982
493328;3123023;103,7646027
493358;3123023;80,99210358
493388;3123023;59,10300064
493418;3123023;45,86899948
493448;3123023;53,34059906
493478;3123023;72,12349701
493508;3123023;97,57099915
493538;3123023;111,324501
493568;3123023;111,6376038
493598;3123023;109,0338974
493628;3123023;109,1912994
493658;3123023;117,669899
493688;3123023;126,5141983
493718;3123023;134,2539978
493748;3123023;141,8582001
493778;3123023;151,8213959
493808;3123023;148,3193054
493838;3123023;129,727005
493868;3123023;101,6080017
493898;3123023;90,48410034
493928;3123023;107,1384964
493958;3123023;141,4588013
490058;3122993;106,1249008
490088;3122993;103,9352036
490118;3122993;103,8685989
490148;3122993;107,7026978
490178;3122993;117,6080017
490208;3122993;127,6307983
490238;3122993;135,9022064
490268;3122993;144,7998047
490298;3122993;155,6528931
490328;3122993;168,7375031
490358;3122993;179,1277008
490388;3122993;177,3874969
490418;3122993;157,6170959
490448;3122993;130,5926971
490478;3122993;105,4843979
490508;3122993;94,68659973
490538;3122993;90,69779968
490568;3122993;90,07050323
490598;3122993;92,97129822
490628;3122993;99,63330078
490658;3122993;110,1675034
490688;3122993;110,5731964
490718;3122993;100,6741028
490748;3122993;87,7589035
490778;3122993;89,97170258
490808;3122993;104,9505997
490838;3122993;108,0438995
490868;3122993;108,3578033
490898;3122993;112,3436966
490928;3122993;120,1261978
490958;3122993;124,7767029
490988;3122993;125,9309998
491018;3122993;121,7951965
491048;3122993;105,2273026
491078;3122993;79,45330048
491108;3122993;58,89810181
491138;3122993;48,01990128
491168;3122993;52,29550171
491198;3122993;71,78420258
491228;3122993;107,0920029
491258;3122993;128,2456055
491288;3122993;114,9529037
491318;3122993;78,40280151
491348;3122993;48,61579895
491378;3122993;36,57099915
491408;3122993;35,28509903
491438;3122993;39,73920059
491468;3122993;47,96870041
491498;3122993;54,08150101
491528;3122993;51,93569946
491558;3122993;59,37620163
491588;3122993;82,93270111
491618;3122993;105,4128036
491648;3122993;114,8787994
491678;3122993;103,696701
491708;3122993;88,88939667
491738;3122993;87,1187973
491768;3122993;94,13839722
491798;3122993;102,0662003
491828;3122993;101,6641006
491858;3122993;96,50039673
491888;3122993;91,37590027
491918;3122993;78,27449799
491948;3122993;48,45750046
491978;3122993;35,49380112
492008;3122993;40,99549866
492038;3122993;56,99290085
492068;3122993;82,1292038
492098;3122993;108,2029037
492128;3122993;124,5270004
492158;3122993;132,203598
492188;3122993;126,0959015
492218;3122993;113,9552002
492248;3122993;104,711998
492278;3122993;101,7670975
492308;3122993;101,1283035
492338;3122993;101,7861023
492368;3122993;97,78800201
492398;3122993;99,50099945
492428;3122993;108,5186005
492458;3122993;113,0343018
492488;3122993;116,661499
492518;3122993;125,4938965
492548;3122993;143,5758057
492578;3122993;154,844696
492608;3122993;151,6945038
492638;3122993;142,4349976
492668;3122993;123,9840012
492698;3122993;98,05079651
492728;3122993;66,67939758
492758;3122993;43,15840149
492788;3122993;31,69890022
492818;3122993;35,35969925
492848;3122993;41,78379822
492878;3122993;42,70000076
492908;3122993;52,07839966
492938;3122993;71,44129944
492968;3122993;93,20279694
492998;3122993;110,7491989
493028;3122993;121,3843994
493058;3122993;123,0742035
493088;3122993;121,9263992
493118;3122993;129,1898041
493148;3122993;147,9279938
493178;3122993;171,6042938
493208;3122993;182,4290009
493238;3122993;170,4550018
493268;3122993;144,8220062
493298;3122993;126,1804962
493328;3122993;109,5033035
493358;3122993;85,97290039
493388;3122993;55,92770004
493418;3122993;32,44430161
493448;3122993;30,9571991
493478;3122993;56,65610123
493508;3122993;91,57520294
493538;3122993;117,3716965
493568;3122993;119,9132004
493598;3122993;109,4487
493628;3122993;99,1085968
493658;3122993;100,6854019
493688;3122993;113,5764999
493718;3122993;129,8995056
493748;3122993;146,8972015
493778;3122993;168,0211029
493808;3122993;177,7637939
493838;3122993;160,277298
493868;3122993;130,3668976
493898;3122993;114,5113983
493928;3122993;119,0507965
493958;3122993;143,5056
490058;3122963;103,7770004
490088;3122963;102,3730011
490118;3122963;102,9149017
490148;3122963;105,6845016
490178;3122963;114,347702
490208;3122963;122,8283005
490238;3122963;129,6730042
490268;3122963;136,1829987
490298;3122963;142,8285065
490328;3122963;153,607193
490358;3122963;165,0213013
490388;3122963;174,1699982
490418;3122963;165,5605011
490448;3122963;140,6804047
490478;3122963;114,3379974
490508;3122963;100,3602982
490538;3122963;96,14099884
490568;3122963;102,3646011
490598;3122963;107,0290985
490628;3122963;109,6300964
490658;3122963;111,7472992
490688;3122963;100,5205994
490718;3122963;73,40419769
490748;3122963;50,22290039
490778;3122963;61,97109985
490808;3122963;90,95110321
490838;3122963;111,4953003
490868;3122963;118,8113022
490898;3122963;123,2855988
490928;3122963;124,7711029
490958;3122963;123,0058975
490988;3122963;117,4220963
491018;3122963;108,8266983
491048;3122963;98,57460022
491078;3122963;84,41639709
491108;3122963;68,3022995
491138;3122963;55,62269974
491168;3122963;47,43259811
491198;3122963;60,19820023
491228;3122963;91,60340118
491258;3122963;111,5831985
491288;3122963;100,7856979
491318;3122963;73,77670288
491348;3122963;53,90330124
491378;3122963;45,54299927
491408;3122963;37,27289963
491438;3122963;32,69309998
491468;3122963;47,21549988
491498;3122963;63,80979919
491528;3122963;72,2928009
491558;3122963;79,27490234
491588;3122963;98,91320038
491618;3122963;117,4465027
491648;3122963;121,7386017
491678;3122963;109,2975006
491708;3122963;91,87000275
491738;3122963;83,70379639
491768;3122963;86,270401
491798;3122963;96,17449951
491828;3122963;98,64620209
491858;3122963;96,37449646
491888;3122963;91,14830017
491918;3122963;74,62590027
491948;3122963;54,62659836
491978;3122963;47,18909836
492008;3122963;53,98049927
492038;3122963;69,15249634
492068;3122963;90,5617981
492098;3122963;110,1331024
492128;3122963;125,7546005
492158;3122963;134,613205
492188;3122963;135,6499939
492218;3122963;128,2958069
492248;3122963;118,8714981
492278;3122963;108,0852966
492308;3122963;102,322998
492338;3122963;99,70639801
492368;3122963;99,09220123
492398;3122963;103,4396973
492428;3122963;114,3739014
492458;3122963;124,2856979
492488;3122963;129,6535034
492518;3122963;138,2982941
492548;3122963;156,2120056
492578;3122963;167,9205933
492608;3122963;162,5482025
492638;3122963;150,3352966
492668;3122963;134,2164001
492698;3122963;109,351799
492728;3122963;81,38040161
492758;3122963;61,96699905
492788;3122963;51,58369827
492818;3122963;50,73350143
492848;3122963;45,74470139
492878;3122963;39,2458992
492908;3122963;48,26679993
492938;3122963;71,36340332
492968;3122963;95,2963028
492998;3122963;112,7841034
493028;3122963;120,9328003
493058;3122963;121,8391037
493088;3122963;122,2300034
493118;3122963;130,6363983
493148;3122963;148,8408966
493178;3122963;168,0498962
493208;3122963;177,5767059
493238;3122963;162,9954987
493268;3122963;143,5484924
493298;3122963;129,3188019
493328;3122963;115,7879028
493358;3122963;97,53420258
493388;3122963;64,47080231
493418;3122963;30,73159981
493448;3122963;22,76749992
493478;3122963;43,77099991
493508;3122963;80,93160248
493538;3122963;107,805603
493568;3122963;112,267601
493598;3122963;100,9148026
493628;3122963;86,96430206
493658;3122963;89,64720154
493688;3122963;104,4386978
493718;3122963;121,1271973
493748;3122963;140,548996
493778;3122963;165,232605
493808;3122963;175,493103
493838;3122963;166,1266937
493868;3122963;144,2557068
493898;3122963;128,9776001
493928;3122963;127,8860016
493958;3122963;142,8072052
490058;3122933;83,36049652
490088;3122933;83,78320313
490118;3122933;87,22689819
490148;3122933;92,60990143
490178;3122933;102,1311035
490208;3122933;111,0720978
490238;3122933;118,0962982
490268;3122933;123,5975037
490298;3122933;128,5245056
490328;3122933;136,0737
490358;3122933;147,3101959
490388;3122933;158,9942932
490418;3122933;156,1661072
490448;3122933;137,1461945
490478;3122933;114,8274002
490508;3122933;105,8774033
490538;3122933;108,2502975
490568;3122933;116,7322998
490598;3122933;121,5397034
490628;3122933;119,2169037
490658;3122933;111,1603012
490688;3122933;90,83049774
490718;3122933;59,18330002
490748;3122933;39,36249924
490778;3122933;50,61999893
490808;3122933;87,89109802
490838;3122933;115,6380997
490868;3122933;126,3289032
490898;3122933;123,2246017
490928;3122933;117,6615982
490958;3122933;108,7947998
490988;3122933;98,75379944
491018;3122933;92,06030273
491048;3122933;87,94869995
491078;3122933;86,93280029
491108;3122933;81,37789917
491138;3122933;64,39600372
491168;3122933;44,8064003
491198;3122933;41,87340164
491228;3122933;62,20819855
491258;3122933;80,96499634
491288;3122933;82,05840302
491318;3122933;71,02079773
491348;3122933;63,70090103
491378;3122933;60,55680084
491408;3122933;55,61489868
491438;3122933;48,91770172
491468;3122933;60,03540039
491498;3122933;78,96219635
491528;3122933;96,92079926
491558;3122933;107,7813034
491588;3122933;119,9459
491618;3122933;131,2308044
491648;3122933;129,0028076
491678;3122933;110,040802
491708;3122933;90,87779999
491738;3122933;82,65000153
491768;3122933;87,18710327
491798;3122933;95,67150116
491828;3122933;94,45469666
491858;3122933;87,09670258
491888;3122933;79,14820099
491918;3122933;66,06520081
491948;3122933;58,47249985
491978;3122933;64,98919678
492008;3122933;77,99120331
492038;3122933;92,8792038
492068;3122933;105,2605972
492098;3122933;118,4947968
492128;3122933;129,0590057
492158;3122933;135,5066071
492188;3122933;140,6107025
492218;3122933;139,6985931
492248;3122933;134,8197021
492278;3122933;122,714798
492308;3122933;113,1725006
492338;3122933;111,9750977
492368;3122933;115,4723969
492398;3122933;120,3964005
492428;3122933;127,7092972
492458;3122933;133,5756073
492488;3122933;138,1410065
492518;3122933;145,5608063
492548;3122933;164,5910034
492578;3122933;173,6618042
492608;3122933;165,2677002
492638;3122933;153,6100006
492668;3122933;140,321701
492698;3122933;122,1677017
492728;3122933;100,3244019
492758;3122933;83,75710297
492788;3122933;77,80879974
492818;3122933;70,46710205
492848;3122933;53,55039978
492878;3122933;39,73889923
492908;3122933;44,52640152
492938;3122933;65,64040375
492968;3122933;89,10040283
492998;3122933;104,2454987
493028;3122933;109,9862976
493058;3122933;112,6119995
493088;3122933;117,6427002
493118;3122933;128,6053009
493148;3122933;145,2727966
493178;3122933;161,3549042
493208;3122933;167,0084991
493238;3122933;154,0003967
493268;3122933;137,0787964
493298;3122933;126,9944992
493328;3122933;120,0952988
493358;3122933;109,4514008
493388;3122933;87,50289917
493418;3122933;50,34889984
493448;3122933;29,81430054
493478;3122933;42,28929901
493508;3122933;70,56770325
493538;3122933;96,31690216
493568;3122933;98,0164032
493598;3122933;90,31610107
493628;3122933;80,77310181
493658;3122933;83,61920166
493688;3122933;95,26589966
493718;3122933;108,4309006
493748;3122933;127,7814026
493778;3122933;143,6060028
493808;3122933;149,8849945
493838;3122933;146,180603
493868;3122933;136,3762054
493898;3122933;131,3502045
493928;3122933;133,4945984
493958;3122933;152,2669067
490058;3122903;63,89789963
490088;3122903;68,15550232
490118;3122903;72,7507019
490148;3122903;80,35559845
490178;3122903;90,86949921
490208;3122903;101,8845978
490238;3122903;109,6533966
490268;3122903;114,9159012
490298;3122903;117,9764023
490328;3122903;121,0615997
490358;3122903;130,4483032
490388;3122903;138,3079071
490418;3122903;134,4521942
490448;3122903;123,498703
490478;3122903;111,6948013
490508;3122903;115,2782974
490538;3122903;131,0984039
490568;3122903;138,8529968
490598;3122903;134,7565002
490628;3122903;123,2626038
490658;3122903;107,8883972
490688;3122903;83,20050049
490718;3122903;54,70460129
490748;3122903;37,06679916
490778;3122903;52,29019928
490808;3122903;93,05780029
490838;3122903;120,7882004
490868;3122903;128,990799
490898;3122903;125,2634964
490928;3122903;114,8031006
490958;3122903;101,2546005
490988;3122903;89,8184967
491018;3122903;84,69280243
491048;3122903;86,53710175
491078;3122903;91,38069916
491108;3122903;90,74790192
491138;3122903;71,97370148
491168;3122903;36,1413002
491198;3122903;25,50259972
491228;3122903;42,72190094
491258;3122903;63,45220184
491288;3122903;75,9673996
491318;3122903;76,42919922
491348;3122903;75,28369904
491378;3122903;75,73680115
491408;3122903;75,29750061
491438;3122903;70,82279968
491468;3122903;77,13339996
491498;3122903;93,13539886
491528;3122903;117,0123978
491558;3122903;133,4337006
491588;3122903;139,5760956
491618;3122903;141,6907043
491648;3122903;127,9513016
491678;3122903;103,7762985
491708;3122903;83,83789825
491738;3122903;80,35410309
491768;3122903;89,4095993
491798;3122903;94,79650116
491828;3122903;89,11779785
491858;3122903;75,95310211
491888;3122903;63,74330139
491918;3122903;56,63230133
491948;3122903;62,05490112
491978;3122903;82,83480072
492008;3122903;100,4394989
492038;3122903;111,0074005
492068;3122903;119,3738022
492098;3122903;123,8927994
492128;3122903;127,7444992
492158;3122903;130,3061981
492188;3122903;137,0522003
492218;3122903;147,3547058
492248;3122903;147,4104004
492278;3122903;139,6333008
492308;3122903;129,2969055
492338;3122903;128,4183044
492368;3122903;133,6515045
492398;3122903;138,4544067
492428;3122903;139,2288055
492458;3122903;135,5167999
492488;3122903;131,059906
492518;3122903;139,6882019
492548;3122903;160,0982971
492578;3122903;171,5574951
492608;3122903;164,970993
492638;3122903;154,1291962
492668;3122903;144,4261932
492698;3122903;131,7911987
492728;3122903;113,9689026
492758;3122903;99,90920258
492788;3122903;94,38760376
492818;3122903;84,6588974
492848;3122903;62,62860107
492878;3122903;41,02389908
492908;3122903;40,67449951
492938;3122903;56,63809967
492968;3122903;78,59190369
492998;3122903;92,59519958
493028;3122903;98,55500031
493058;3122903;103,0169983
493088;3122903;111,5030975
493118;3122903;124,5130005
493148;3122903;138,2781982
493178;3122903;149,9815979
493208;3122903;153,1408997
493238;3122903;145,3406067
493268;3122903;132,6811066
493298;3122903;122,1267014
493328;3122903;117,2017975
493358;3122903;116,2514038
493388;3122903;105,8023987
493418;3122903;85,50299835
493448;3122903;56,9742012
493478;3122903;50,49860001
493508;3122903;67,29270172
493538;3122903;86,46479797
493568;3122903;88,79260254
493598;3122903;83,88210297
493628;3122903;81,25540161
493658;3122903;84,31900024
493688;3122903;92,49590302
493718;3122903;104,3201981
493748;3122903;117,6802979
493778;3122903;123,294899
493808;3122903;122,4279022
493838;3122903;119,5680008
493868;3122903;119,5689011
493898;3122903;123,4549026
493928;3122903;133,2615051
493958;3122903;148,9647064
490058;3122873;54,8158989
490088;3122873;55,3205986
490118;3122873;61,31489944
490148;3122873;70,51119995
490178;3122873;84,72879791
490208;3122873;98,85040283
490238;3122873;107,7444992
490268;3122873;111,1464996
490298;3122873;108,762001
490328;3122873;110,3563004
490358;3122873;114,7153015
490388;3122873;115,3149033
490418;3122873;113,4857025
490448;3122873;109,4287033
490478;3122873;115,3705978
490508;3122873;136,239502
490538;3122873;158,6829987
490568;3122873;160,1508942
490598;3122873;142,9960938
490628;3122873;122,7340012
490658;3122873;104,498703
490688;3122873;83,2480011
490718;3122873;58,13629913
490748;3122873;44,91899872
490778;3122873;65,44100189
490808;3122873;108,2666016
490838;3122873;133,345993
490868;3122873;136,8674011
490898;3122873;130,9682007
490928;3122873;120,1964035
490958;3122873;105,0628967
490988;3122873;93,62509918
491018;3122873;90,01110077
491048;3122873;93,32029724
491078;3122873;98,35449982
491108;3122873;94,33599854
491138;3122873;70,18199921
491168;3122873;36,2356987
491198;3122873;27,5807991
491228;3122873;41,04719925
491258;3122873;64,58969879
491288;3122873;83,76979828
491318;3122873;88,60379791
491348;3122873;88,79070282
491378;3122873;90,81390381
491408;3122873;90,73570251
491438;3122873;91,05549622
491468;3122873;93,72350311
491498;3122873;105,4672012
491528;3122873;125,7378006
491558;3122873;143,6408997
491588;3122873;148,0319977
491618;3122873;137,8289948
491648;3122873;116,1955032
491678;3122873;90,80419922
491708;3122873;76,58370209
491738;3122873;82,51039886
491768;3122873;94,03230286
491798;3122873;98,11589813
491828;3122873;89,70069885
491858;3122873;72,16149902
491888;3122873;53,14609909
491918;3122873;44,77190018
491948;3122873;60,21979904
491978;3122873;86,96070099
492008;3122873;105,2496033
492038;3122873;114,1194992
492068;3122873;116,6508026
492098;3122873;117,2750015
492128;3122873;115,205101
492158;3122873;117,9792023
492188;3122873;129,6508942
492218;3122873;145,9631958
492248;3122873;157,9877014
492278;3122873;153,3858032
492308;3122873;142,7015991
492338;3122873;138,4924011
492368;3122873;140,798996
492398;3122873;141,6656036
492428;3122873;133,489502
492458;3122873;119,6468964
492488;3122873;106,2385025
492518;3122873;115,0557022
492548;3122873;143,4857025
492578;3122873;159,6515961
492608;3122873;157,7561951
492638;3122873;152,3787994
492668;3122873;146,4801025
492698;3122873;136,8049011
492728;3122873;122,7093964
492758;3122873;109,4692993
492788;3122873;101,1812973
492818;3122873;90,94719696
492848;3122873;70,87819672
492878;3122873;46,8105011
492908;3122873;38,07500076
492938;3122873;46,00899887
492968;3122873;67,38369751
492998;3122873;82,35089874
493028;3122873;87,71179962
493058;3122873;91,19249725
493088;3122873;99,56960297
493118;3122873;111,7080994
493148;3122873;124,7835999
493178;3122873;134,1661987
493208;3122873;137,158493
493238;3122873;136,352005
493268;3122873;130,5948029
493298;3122873;118,8692017
493328;3122873;110,8901978
493358;3122873;108,1607971
493388;3122873;105,3057022
493418;3122873;96,91860199
493448;3122873;80,15299988
493478;3122873;64,75849915
493508;3122873;66,85009766
493538;3122873;82,10179901
493568;3122873;86,67500305
493598;3122873;86,73239899
493628;3122873;88,43280029
493658;3122873;91,79720306
493688;3122873;103,4248962
493718;3122873;114,4072037
493748;3122873;117,2923965
493778;3122873;110,7692032
493808;3122873;100,0636978
493838;3122873;95,39730072
493868;3122873;95,38059998
493898;3122873;101,8939972
493928;3122873;113,9002991
493958;3122873;131,5245056
490058;3122843;44,22019958
490088;3122843;43,23820114
490118;3122843;50,19609833
490148;3122843;64,17790222
490178;3122843;83,21929932
490208;3122843;99,80570221
490238;3122843;106,9309998
490268;3122843;106,6050034
490298;3122843;99,25969696
490328;3122843;97,13210297
490358;3122843;97,45749664
490388;3122843;96,31780243
490418;3122843;97,71720123
490448;3122843;106,5580978
490478;3122843;127,2099991
490508;3122843;155,9281006
490538;3122843;172,4309998
490568;3122843;165,7982025
490598;3122843;144,6306
490628;3122843;123,0858994
490658;3122843;108,7538986
490688;3122843;91,55380249
490718;3122843;71,55210114
490748;3122843;63,66949844
490778;3122843;87,86049652
490808;3122843;131,2595978
490838;3122843;153,3513947
490868;3122843;150,0361023
490898;3122843;140,1585999
490928;3122843;127,3361969
490958;3122843;113,5557022
490988;3122843;102,5279007
491018;3122843;98,03769684
491048;3122843;99,02839661
491078;3122843;100,2303009
491108;3122843;90,72709656
491138;3122843;64,63330078
491168;3122843;41,82400131
491198;3122843;37,48669815
491228;3122843;55,33060074
491258;3122843;80,28359985
491288;3122843;98,21170044
491318;3122843;103,2545013
491348;3122843;102,1773987
491378;3122843;105,1737976
491408;3122843;111,3095016
491438;3122843;115,8033981
491468;3122843;117,4365997
491498;3122843;119,5054016
491528;3122843;129,0503998
491558;3122843;141,7010956
491588;3122843;138,5848999
491618;3122843;120,7932968
491648;3122843;95,29470062
491678;3122843;79,47389984
491708;3122843;79,03859711
491738;3122843;91,16940308
491768;3122843;100,1847992
491798;3122843;102,0697021
491828;3122843;93,19660187
491858;3122843;74,68039703
491888;3122843;54,60110092
491918;3122843;48,57849884
491948;3122843;60,09949875
491978;3122843;75,87020111
492008;3122843;85,92669678
492038;3122843;89,57659912
492068;3122843;93,25669861
492098;3122843;95,85720062
492128;3122843;101,0675964
492158;3122843;109,7934036
492188;3122843;126,1128998
492218;3122843;146,7608948
492248;3122843;158,1672058
492278;3122843;158,3881989
492308;3122843;144,0440979
492338;3122843;140,938797
492368;3122843;137,3786926
492398;3122843;128,0688934
492428;3122843;110,8767014
492458;3122843;87,14279938
492488;3122843;74,16529846
492518;3122843;92,63939667
492548;3122843;123,9375
492578;3122843;142,3231964
492608;3122843;143,4537964
492638;3122843;144,8883972
492668;3122843;143,066803
492698;3122843;135,9694977
492728;3122843;123,8794022
492758;3122843;114,3961029
492788;3122843;106,4231033
492818;3122843;98,88040161
492848;3122843;84,23570251
492878;3122843;57,29389954
492908;3122843;38,56790161
492938;3122843;39,23130035
492968;3122843;55,47000122
492998;3122843;69,17710114
493028;3122843;74,09480286
493058;3122843;75,91670227
493088;3122843;82,56020355
493118;3122843;92,56999969
493148;3122843;103,1364975
493178;3122843;111,2638016
493208;3122843;117,2591019
493238;3122843;124,8574982
493268;3122843;126,364502
493298;3122843;112,8440018
493328;3122843;97,00879669
493358;3122843;87,95870209
493388;3122843;84,18160248
493418;3122843;83,75279999
493448;3122843;80,89250183
493478;3122843;73,42269897
493508;3122843;72,66269684
493538;3122843;80,61119843
493568;3122843;89,55490112
493598;3122843;94,19689941
493628;3122843;97,35569763
493658;3122843;105,7324982
493688;3122843;120,6219025
493718;3122843;129,6022949
493748;3122843;121,7767029
493778;3122843;100,6110992
493808;3122843;81,66940308
493838;3122843;69,08550262
493868;3122843;65,90879822
493898;3122843;70,36519623
493928;3122843;81,05410004
