x;y;SAGAWI
492398;3123293;15,18999958
492428;3123293;15,11999989
492458;3123293;15,46000004
492488;3123293;14,97000027
492518;3123293;15
492548;3123293;15,18000031
492578;3123293;15,27000046
492608;3123293;15,22000027
492638;3123293;15,47000027
492668;3123293;15,39000034
492698;3123293;14,89999962
492728;3123293;14,35000038
492758;3123293;13,81999969
492788;3123293;13,57999992
492818;3123293;13,72000027
492848;3123293;13,97999954
492878;3123293;14,19999981
492908;3123293;14,11999989
492938;3123293;13,68999958
492968;3123293;13,43999958
492998;3123293;13,42000008
493028;3123293;13,43000031
493058;3123293;13,59000015
493088;3123293;13,89000034
493118;3123293;13,30000019
493148;3123293;13,35000038
493178;3123293;13,18000031
493208;3123293;12,75
493238;3123293;12,89000034
493268;3123293;13,65999985
493298;3123293;14,19999981
493328;3123293;13,77000046
493358;3123293;13,39000034
493388;3123293;13,47000027
493418;3123293;14,22999954
493448;3123293;13,84000015
493478;3123293;13,78999996
493508;3123293;13,57999992
493538;3123293;13,60000038
493568;3123293;13,77999973
493598;3123293;13,64999962
493628;3123293;13,60000038
493658;3123293;13,75
493688;3123293;13,5
493718;3123293;13,25
493748;3123293;13
493778;3123293;13,23999977
493808;3123293;13,52000046
493838;3123293;13,72000027
493868;3123293;13,85999966
493898;3123293;13,96000004
493928;3123293;13,92000008
493958;3123293;14,02999973
490058;3123263;12,39999962
490088;3123263;12,51000023
490118;3123263;12,94999981
490148;3123263;13,47000027
490178;3123263;13,76000023
490208;3123263;13,77999973
490238;3123263;13,48999977
490268;3123263;13,40999985
490298;3123263;13,68999958
490328;3123263;14,47000027
490358;3123263;13,84000015
490388;3123263;13,88000011
490418;3123263;13,94999981
490448;3123263;13,94999981
490478;3123263;14,13000011
490508;3123263;13,81000042
490538;3123263;13,67000008
490568;3123263;13,97999954
490598;3123263;13,73999977
490628;3123263;13,42000008
490658;3123263;13,46000004
490688;3123263;13,42000008
490718;3123263;13,48999977
490748;3123263;13,68999958
490778;3123263;13,86999989
490808;3123263;13,89999962
490838;3123263;13,75
490868;3123263;13,85999966
490898;3123263;14,09000015
490928;3123263;14,23999977
490958;3123263;14,21000004
490988;3123263;14,39000034
491018;3123263;14,89999962
491048;3123263;15,23999977
491078;3123263;15,32999992
491108;3123263;14,43000031
491138;3123263;13,90999985
491168;3123263;13,65999985
491198;3123263;13,56999969
491228;3123263;13,51000023
491258;3123263;13,69999981
491288;3123263;13,60000038
491318;3123263;13,39000034
491348;3123263;13,32999992
491378;3123263;13,17000008
491408;3123263;13,02999973
491438;3123263;13,02000046
491468;3123263;13,39999962
491498;3123263;13,90999985
491528;3123263;13,90999985
491558;3123263;14,09000015
491588;3123263;14,28999996
491618;3123263;13,57999992
491648;3123263;13,15999985
491678;3123263;13,25
491708;3123263;13,47000027
491738;3123263;13,69999981
491768;3123263;13,97000027
491798;3123263;14,31999969
491828;3123263;14,51000023
491858;3123263;14,64000034
491888;3123263;15,14000034
491918;3123263;15,06000042
491948;3123263;14,96000004
491978;3123263;14,73999977
492008;3123263;14,61999989
492038;3123263;14,81000042
492068;3123263;15,18999958
492098;3123263;15,31000042
492128;3123263;15,31999969
492158;3123263;15,25
492188;3123263;15,22999954
492218;3123263;15,35000038
492248;3123263;15,67000008
492278;3123263;15,43999958
492308;3123263;15,64000034
492338;3123263;15,73999977
492368;3123263;15,39000034
492398;3123263;15,31000042
492428;3123263;15,35000038
492458;3123263;14,82999992
492488;3123263;14,81999969
492518;3123263;14,96000004
492548;3123263;15,09000015
492578;3123263;15,07999992
492608;3123263;15,23999977
492638;3123263;15,39999962
492668;3123263;15,15999985
492698;3123263;14,52999973
492728;3123263;14,15999985
492758;3123263;13,92000008
492788;3123263;13,89000034
492818;3123263;14
492848;3123263;14,18999958
492878;3123263;14,36999989
492908;3123263;14,22000027
492938;3123263;13,90999985
492968;3123263;13,64999962
492998;3123263;13,59000015
493028;3123263;13,69999981
493058;3123263;13,76000023
493088;3123263;14,10000038
493118;3123263;13,96000004
493148;3123263;13,38000011
493178;3123263;13,18999958
493208;3123263;13,19999981
493238;3123263;13,56000042
493268;3123263;13,81999969
493298;3123263;13,80000019
493328;3123263;13,5
493358;3123263;13,56999969
493388;3123263;14,27000046
493418;3123263;13,89999962
493448;3123263;13,86999989
493478;3123263;13,67000008
493508;3123263;13,56000042
493538;3123263;13,81999969
493568;3123263;13,77000046
493598;3123263;13,34000015
493628;3123263;13,51000023
493658;3123263;13,52999973
493688;3123263;13,36999989
493718;3123263;13,26000023
493748;3123263;13,01000023
493778;3123263;13,21000004
493808;3123263;13,43000031
493838;3123263;13,61999989
493868;3123263;13,76000023
493898;3123263;13,90999985
493928;3123263;13,97000027
493958;3123263;14,03999996
490058;3123233;12,42000008
490088;3123233;12,47999954
490118;3123233;12,68999958
490148;3123233;13,15999985
490178;3123233;13,56999969
490208;3123233;13,60000038
490238;3123233;13,42000008
490268;3123233;13,52000046
490298;3123233;14,27000046
490328;3123233;13,96000004
490358;3123233;13,80000019
490388;3123233;13,81999969
490418;3123233;13,89999962
490448;3123233;13,97000027
490478;3123233;14,15999985
490508;3123233;13,65999985
490538;3123233;13,61999989
490568;3123233;13,67000008
490598;3123233;13,68999958
490628;3123233;13,64999962
490658;3123233;13,76000023
490688;3123233;13,60000038
490718;3123233;13,5
490748;3123233;13,5
490778;3123233;13,98999977
490808;3123233;14,07999992
490838;3123233;14,13000011
490868;3123233;14,15999985
490898;3123233;14,26000023
490928;3123233;14,13000011
490958;3123233;14,13000011
490988;3123233;14,42000008
491018;3123233;14,97000027
491048;3123233;15,36999989
491078;3123233;15,68000031
491108;3123233;14,59000015
491138;3123233;13,97999954
491168;3123233;13,78999996
491198;3123233;13,72000027
491228;3123233;13,65999985
491258;3123233;13,75
491288;3123233;13,60000038
491318;3123233;13,43000031
491348;3123233;13,35000038
491378;3123233;13,25
491408;3123233;13,22000027
491438;3123233;13,22000027
491468;3123233;13,39999962
491498;3123233;13,35999966
491528;3123233;13,34000015
491558;3123233;13,35999966
491588;3123233;13,39999962
491618;3123233;13,47999954
491648;3123233;13,11999989
491678;3123233;13,07999992
491708;3123233;13,22000027
491738;3123233;13,55000019
491768;3123233;13,78999996
491798;3123233;14,02999973
491828;3123233;14,18000031
491858;3123233;14,42000008
491888;3123233;14,68999958
491918;3123233;15,01000023
491948;3123233;15,02000046
491978;3123233;14,80000019
492008;3123233;14,65999985
492038;3123233;14,97000027
492068;3123233;15,44999981
492098;3123233;15,52999973
492128;3123233;15,51000023
492158;3123233;15,34000015
492188;3123233;15,27000046
492218;3123233;15,22999954
492248;3123233;15,10999966
492278;3123233;15,31000042
492308;3123233;15,53999996
492338;3123233;15,52000046
492368;3123233;15,39000034
492398;3123233;15,11999989
492428;3123233;14,67000008
492458;3123233;14,60000038
492488;3123233;14,56999969
492518;3123233;14,64000034
492548;3123233;14,64000034
492578;3123233;14,65999985
492608;3123233;14,76000023
492638;3123233;14,89000034
492668;3123233;15
492698;3123233;14,43000031
492728;3123233;14,26000023
492758;3123233;14,18000031
492788;3123233;14,14999962
492818;3123233;14,26000023
492848;3123233;14,25
492878;3123233;14,31999969
492908;3123233;14,27999973
492938;3123233;14,06999969
492968;3123233;13,86999989
492998;3123233;13,72000027
493028;3123233;13,72000027
493058;3123233;13,82999992
493088;3123233;13,89000034
493118;3123233;13,98999977
493148;3123233;13,81999969
493178;3123233;13,38000011
493208;3123233;13,61999989
493238;3123233;13,72000027
493268;3123233;13,76000023
493298;3123233;13,72999954
493328;3123233;13,76000023
493358;3123233;14,14999962
493388;3123233;13,93000031
493418;3123233;13,97000027
493448;3123233;13,86999989
493478;3123233;13,72000027
493508;3123233;13,80000019
493538;3123233;14,27000046
493568;3123233;13,56000042
493598;3123233;13,31000042
493628;3123233;13,35000038
493658;3123233;13,47000027
493688;3123233;13,44999981
493718;3123233;13,39000034
493748;3123233;13,06999969
493778;3123233;13,21000004
493808;3123233;13,35999966
493838;3123233;13,59000015
493868;3123233;13,80000019
493898;3123233;14,09000015
493928;3123233;14,06000042
493958;3123233;14,03999996
490058;3123203;12,60000038
490088;3123203;12,64999962
490118;3123203;12,67000008
490148;3123203;12,82999992
490178;3123203;13,25
490208;3123203;13,56000042
490238;3123203;13,51000023
490268;3123203;13,88000011
490298;3123203;14,5
490328;3123203;13,81999969
490358;3123203;13,68000031
490388;3123203;13,76000023
490418;3123203;13,93000031
490448;3123203;14,25
490478;3123203;14,01000023
490508;3123203;13,61999989
490538;3123203;13,60000038
490568;3123203;13,67000008
490598;3123203;13,65999985
490628;3123203;13,56999969
490658;3123203;13,96000004
490688;3123203;13,75
490718;3123203;13,53999996
490748;3123203;13,38000011
490778;3123203;13,64000034
490808;3123203;14,07999992
490838;3123203;14,06999969
490868;3123203;14
490898;3123203;14,02999973
490928;3123203;14,22999954
490958;3123203;14,36999989
490988;3123203;14,48999977
491018;3123203;15,01000023
491048;3123203;15,42000008
491078;3123203;15,89999962
491108;3123203;14,92000008
491138;3123203;14,23999977
491168;3123203;13,90999985
491198;3123203;13,86999989
491228;3123203;13,81999969
491258;3123203;13,82999992
491288;3123203;13,68999958
491318;3123203;13,53999996
491348;3123203;13,47999954
491378;3123203;13,44999981
491408;3123203;13,36999989
491438;3123203;13,39999962
491468;3123203;13,44999981
491498;3123203;13,36999989
491528;3123203;13,26000023
491558;3123203;13,23999977
491588;3123203;13,30000019
491618;3123203;13,36999989
491648;3123203;12,97999954
491678;3123203;12,85999966
491708;3123203;13,10000038
491738;3123203;13,44999981
491768;3123203;13,69999981
491798;3123203;13,93999958
491828;3123203;14,19999981
491858;3123203;14,43000031
491888;3123203;14,5
491918;3123203;14,68999958
491948;3123203;15,06999969
491978;3123203;14,88000011
492008;3123203;15,06000042
492038;3123203;15,18000031
492068;3123203;15,10999966
492098;3123203;15,35000038
492128;3123203;15,56000042
492158;3123203;15,31000042
492188;3123203;14,98999977
492218;3123203;14,57999992
492248;3123203;14,71000004
492278;3123203;15,03999996
492308;3123203;15,32999992
492338;3123203;15,22999954
492368;3123203;14,89999962
492398;3123203;14,56999969
492428;3123203;14,47000027
492458;3123203;14,36999989
492488;3123203;14,32999992
492518;3123203;14,30000019
492548;3123203;14,30000019
492578;3123203;14,32999992
492608;3123203;14,47999954
492638;3123203;14,69999981
492668;3123203;15,06999969
492698;3123203;14,57999992
492728;3123203;14,40999985
492758;3123203;14,34000015
492788;3123203;14,51000023
492818;3123203;14,43000031
492848;3123203;14,22000027
492878;3123203;14,22000027
492908;3123203;14,31000042
492938;3123203;14,21000004
492968;3123203;14,06999969
492998;3123203;13,89000034
493028;3123203;13,56999969
493058;3123203;13,56000042
493088;3123203;13,85999966
493118;3123203;14,15999985
493148;3123203;13,56999969
493178;3123203;13,25
493208;3123203;13,51000023
493238;3123203;13,97999954
493268;3123203;13,85999966
493298;3123203;13,89999962
493328;3123203;14,02999973
493358;3123203;13,82999992
493388;3123203;13,89000034
493418;3123203;14,02000046
493448;3123203;13,97999954
493478;3123203;13,93000031
493508;3123203;14,14000034
493538;3123203;14,34000015
493568;3123203;13,56999969
493598;3123203;13,21000004
493628;3123203;13,27000046
493658;3123203;13,53999996
493688;3123203;13,53999996
493718;3123203;13,46000004
493748;3123203;13,10000038
493778;3123203;13,19999981
493808;3123203;13,23999977
493838;3123203;13,39999962
493868;3123203;13,77999973
493898;3123203;14,19999981
493928;3123203;14,06000042
493958;3123203;14,03999996
490058;3123173;13,18000031
490088;3123173;13,01000023
490118;3123173;13
490148;3123173;12,98999977
490178;3123173;13,14999962
490208;3123173;13,64999962
490238;3123173;13,94999981
490268;3123173;13,98999977
490298;3123173;14,09000015
490328;3123173;13,59000015
490358;3123173;13,40999985
490388;3123173;13,55000019
490418;3123173;14,23999977
490448;3123173;14,35999966
490478;3123173;13,97999954
490508;3123173;13,61999989
490538;3123173;13,60999966
490568;3123173;13,56999969
490598;3123173;13,47000027
490628;3123173;13,57999992
490658;3123173;14,19999981
490688;3123173;14,09000015
490718;3123173;13,92000008
490748;3123173;13,77000046
490778;3123173;13,56000042
490808;3123173;13,96000004
490838;3123173;14,05000019
490868;3123173;13,89000034
490898;3123173;14,06999969
490928;3123173;14,34000015
490958;3123173;14,56000042
490988;3123173;14,77000046
491018;3123173;15,06000042
491048;3123173;15,43999958
491078;3123173;15,81000042
491108;3123173;15,01000023
491138;3123173;14,55000019
491168;3123173;14,22999954
491198;3123173;14,02000046
491228;3123173;13,93999958
491258;3123173;13,94999981
491288;3123173;13,81000042
491318;3123173;13,65999985
491348;3123173;13,60999966
491378;3123173;13,64999962
491408;3123173;13,64000034
491438;3123173;13,78999996
491468;3123173;13,89999962
491498;3123173;13,82999992
491528;3123173;13,57999992
491558;3123173;13,56000042
491588;3123173;13,55000019
491618;3123173;13,52000046
491648;3123173;13,02999973
491678;3123173;13,02000046
491708;3123173;13,47999954
491738;3123173;13,86999989
491768;3123173;14,07999992
491798;3123173;14,38000011
491828;3123173;14,75
491858;3123173;14,97000027
491888;3123173;14,81999969
491918;3123173;14,63000011
491948;3123173;14,98999977
491978;3123173;15,36999989
492008;3123173;15,35999966
492038;3123173;15,27999973
492068;3123173;15,15999985
492098;3123173;15,09000015
492128;3123173;15,23999977
492158;3123173;14,93999958
492188;3123173;14,39999962
492218;3123173;14,48999977
492248;3123173;14,56999969
492278;3123173;14,67000008
492308;3123173;14,92000008
492338;3123173;14,71000004
492368;3123173;14,43999958
492398;3123173;14,35999966
492428;3123173;14,26000023
492458;3123173;14,18000031
492488;3123173;14,18999958
492518;3123173;14,11999989
492548;3123173;14,10999966
492578;3123173;14,14999962
492608;3123173;14,39000034
492638;3123173;14,53999996
492668;3123173;14,93000031
492698;3123173;14,75
492728;3123173;14,67000008
492758;3123173;14,76000023
492788;3123173;14,76000023
492818;3123173;14,59000015
492848;3123173;14,46000004
492878;3123173;14,30000019
492908;3123173;14,34000015
492938;3123173;14,32999992
492968;3123173;14,19999981
492998;3123173;13,97999954
493028;3123173;13,64999962
493058;3123173;13,31999969
493088;3123173;13,48999977
493118;3123173;13,48999977
493148;3123173;13,10000038
493178;3123173;13,28999996
493208;3123173;13,57999992
493238;3123173;13,75
493268;3123173;14,26000023
493298;3123173;14,14000034
493328;3123173;13,94999981
493358;3123173;13,90999985
493388;3123173;13,90999985
493418;3123173;13,98999977
493448;3123173;14,10000038
493478;3123173;14,21000004
493508;3123173;14,36999989
493538;3123173;14,32999992
493568;3123173;13,51000023
493598;3123173;13,18999958
493628;3123173;13,31999969
493658;3123173;13,60999966
493688;3123173;13,63000011
493718;3123173;13,60000038
493748;3123173;13,18000031
493778;3123173;13,19999981
493808;3123173;13,15999985
493838;3123173;13,22000027
493868;3123173;13,55000019
493898;3123173;14,11999989
493928;3123173;13,98999977
493958;3123173;13,97000027
490058;3123143;13,56999969
490088;3123143;13,56999969
490118;3123143;13,52000046
490148;3123143;13,43000031
490178;3123143;13,38000011
490208;3123143;13,5
490238;3123143;13,63000011
490268;3123143;13,28999996
490298;3123143;13,27000046
490328;3123143;13,06000042
490358;3123143;13,02000046
490388;3123143;13,38000011
490418;3123143;13,90999985
490448;3123143;14,05000019
490478;3123143;13,85999966
490508;3123143;13,59000015
490538;3123143;13,61999989
490568;3123143;13,63000011
490598;3123143;13,56000042
490628;3123143;13,60000038
490658;3123143;14,15999985
490688;3123143;14,80000019
490718;3123143;14,59000015
490748;3123143;14,35999966
490778;3123143;14,07999992
490808;3123143;14,06999969
490838;3123143;14,27999973
490868;3123143;13,92000008
490898;3123143;14,10999966
490928;3123143;14,42000008
490958;3123143;14,68000031
490988;3123143;14,89000034
491018;3123143;15,22999954
491048;3123143;15,39000034
491078;3123143;15,60000038
491108;3123143;15,02000046
491138;3123143;14,65999985
491168;3123143;14,64999962
491198;3123143;14,34000015
491228;3123143;14,06000042
491258;3123143;14,05000019
491288;3123143;13,92000008
491318;3123143;13,73999977
491348;3123143;13,67000008
491378;3123143;13,88000011
491408;3123143;14,05000019
491438;3123143;14,27000046
491468;3123143;14,43000031
491498;3123143;14,25
491528;3123143;13,94999981
491558;3123143;13,84000015
491588;3123143;13,77000046
491618;3123143;13,69999981
491648;3123143;13,25
491678;3123143;13,56999969
491708;3123143;14,27000046
491738;3123143;14,48999977
491768;3123143;14,51000023
491798;3123143;14,72000027
491828;3123143;14,92000008
491858;3123143;15,10000038
491888;3123143;15,56000042
491918;3123143;14,97000027
491948;3123143;14,96000004
491978;3123143;15,39000034
492008;3123143;15,59000015
492038;3123143;15,52999973
492068;3123143;15,27999973
492098;3123143;15,10000038
492128;3123143;14,61999989
492158;3123143;14,22000027
492188;3123143;14,31999969
492218;3123143;14,47000027
492248;3123143;14,56000042
492278;3123143;14,5
492308;3123143;14,22999954
492338;3123143;14,10000038
492368;3123143;14,10999966
492398;3123143;14,05000019
492428;3123143;13,97999954
492458;3123143;14
492488;3123143;14,18000031
492518;3123143;14,03999996
492548;3123143;13,97000027
492578;3123143;14
492608;3123143;14,13000011
492638;3123143;14,28999996
492668;3123143;14,60000038
492698;3123143;15,09000015
492728;3123143;14,90999985
492758;3123143;15,14000034
492788;3123143;15,05000019
492818;3123143;15,02999973
492848;3123143;14,88000011
492878;3123143;14,57999992
492908;3123143;14,46000004
492938;3123143;14,42000008
492968;3123143;14,28999996
492998;3123143;14,05000019
493028;3123143;13,64000034
493058;3123143;13,35000038
493088;3123143;13,10000038
493118;3123143;13,07999992
493148;3123143;13,11999989
493178;3123143;13,47000027
493208;3123143;13,88000011
493238;3123143;13,90999985
493268;3123143;13,98999977
493298;3123143;14,28999996
493328;3123143;14,02999973
493358;3123143;14,02000046
493388;3123143;14,01000023
493418;3123143;14,02999973
493448;3123143;14,11999989
493478;3123143;14,35000038
493508;3123143;14,36999989
493538;3123143;14,23999977
493568;3123143;13,51000023
493598;3123143;13,22999954
493628;3123143;13,28999996
493658;3123143;13,65999985
493688;3123143;13,77999973
493718;3123143;13,86999989
493748;3123143;13,34000015
493778;3123143;13,31000042
493808;3123143;13,19999981
493838;3123143;13,18000031
493868;3123143;13,42000008
493898;3123143;13,98999977
493928;3123143;13,89000034
493958;3123143;13,65999985
490058;3123113;13,82999992
490088;3123113;13,93999958
490118;3123113;13,89000034
490148;3123113;13,64999962
490178;3123113;13,27999973
490208;3123113;13,09000015
490238;3123113;13,22999954
490268;3123113;13,13000011
490298;3123113;12,77999973
490328;3123113;12,69999981
490358;3123113;12,86999989
490388;3123113;13,07999992
490418;3123113;13,06000042
490448;3123113;13,72000027
490478;3123113;13,72999954
490508;3123113;13,56000042
490538;3123113;13,64000034
490568;3123113;13,86999989
490598;3123113;13,97000027
490628;3123113;13,69999981
490658;3123113;13,93000031
490688;3123113;14,03999996
490718;3123113;13,86999989
490748;3123113;13,78999996
490778;3123113;14,01000023
490808;3123113;14,31999969
490838;3123113;14,31999969
490868;3123113;13,93999958
490898;3123113;14,11999989
490928;3123113;14,34000015
490958;3123113;14,63000011
490988;3123113;14,94999981
491018;3123113;15,22000027
491048;3123113;15,38000011
491078;3123113;15,52999973
491108;3123113;15,05000019
491138;3123113;14,77000046
491168;3123113;14,77999973
491198;3123113;14,77000046
491228;3123113;14,43999958
491258;3123113;14,23999977
491288;3123113;14,07999992
491318;3123113;13,84000015
491348;3123113;13,81000042
491378;3123113;14
491408;3123113;14,39000034
491438;3123113;14,56000042
491468;3123113;14,59000015
491498;3123113;14,21000004
491528;3123113;14,19999981
491558;3123113;14,05000019
491588;3123113;13,98999977
491618;3123113;13,93000031
491648;3123113;13,73999977
491678;3123113;14,35999966
491708;3123113;14,69999981
491738;3123113;14,55000019
491768;3123113;14,28999996
491798;3123113;14,35000038
491828;3123113;14,55000019
491858;3123113;14,72999954
491888;3123113;14,92000008
491918;3123113;15,13000011
491948;3123113;15,09000015
491978;3123113;15,40999985
492008;3123113;15,77000046
492038;3123113;15,60999966
492068;3123113;15,27000046
492098;3123113;14,61999989
492128;3123113;13,97999954
492158;3123113;13,97999954
492188;3123113;14,14000034
492218;3123113;14,39000034
492248;3123113;14,40999985
492278;3123113;14,02000046
492308;3123113;13,72000027
492338;3123113;13,69999981
492368;3123113;13,73999977
492398;3123113;13,76000023
492428;3123113;13,80000019
492458;3123113;14
492488;3123113;14,14000034
492518;3123113;14,02000046
492548;3123113;13,90999985
492578;3123113;13,88000011
492608;3123113;13,93999958
492638;3123113;14,10999966
492668;3123113;14,31999969
492698;3123113;14,85999966
492728;3123113;15,27999973
492758;3123113;15,22000027
492788;3123113;15,35000038
492818;3123113;15,34000015
492848;3123113;15,25
492878;3123113;14,94999981
492908;3123113;14,68000031
492938;3123113;14,52000046
492968;3123113;14,31000042
492998;3123113;13,93000031
493028;3123113;13,64000034
493058;3123113;13,44999981
493088;3123113;13,17000008
493118;3123113;12,82999992
493148;3123113;12,96000004
493178;3123113;13,55000019
493208;3123113;14,09000015
493238;3123113;14,03999996
493268;3123113;13,94999981
493298;3123113;13,89000034
493328;3123113;14,26000023
493358;3123113;14,11999989
493388;3123113;14,11999989
493418;3123113;14,10999966
493448;3123113;14,14999962
493478;3123113;14,23999977
493508;3123113;14,38000011
493538;3123113;14,26000023
493568;3123113;13,53999996
493598;3123113;13,23999977
493628;3123113;13,23999977
493658;3123113;13,48999977
493688;3123113;13,75
493718;3123113;13,96000004
493748;3123113;13,48999977
493778;3123113;13,47000027
493808;3123113;13,22999954
493838;3123113;13,13000011
493868;3123113;13,35000038
493898;3123113;13,88000011
493928;3123113;13,43000031
493958;3123113;13,10999966
490058;3123083;14,27000046
490088;3123083;14,22000027
490118;3123083;14,02000046
490148;3123083;13,5
490178;3123083;13,07999992
490208;3123083;12,98999977
490238;3123083;13,02999973
490268;3123083;13,05000019
490298;3123083;12,77999973
490328;3123083;12,81999969
490358;3123083;13
490388;3123083;13,02000046
490418;3123083;12,73999977
490448;3123083;12,93999958
490478;3123083;13,39999962
490508;3123083;13,59000015
490538;3123083;13,71000004
490568;3123083;13,97999954
490598;3123083;14,25
490628;3123083;14,03999996
490658;3123083;13,92000008
490688;3123083;13,80000019
490718;3123083;13,76000023
490748;3123083;13,96000004
490778;3123083;13,85000038
490808;3123083;14,22000027
490838;3123083;14,17000008
490868;3123083;13,93000031
490898;3123083;14,10999966
490928;3123083;14,28999996
490958;3123083;14,47999954
490988;3123083;14,84000015
491018;3123083;15,28999996
491048;3123083;15,52999973
491078;3123083;16,05999947
491108;3123083;15,09000015
491138;3123083;14,84000015
491168;3123083;14,84000015
491198;3123083;14,89999962
491228;3123083;14,85000038
491258;3123083;14,64000034
491288;3123083;14,38000011
491318;3123083;14,15999985
491348;3123083;14,25
491378;3123083;14,34000015
491408;3123083;14,5
491438;3123083;14,77999973
491468;3123083;14,48999977
491498;3123083;14,28999996
491528;3123083;14,60999966
491558;3123083;14,42000008
491588;3123083;14,32999992
491618;3123083;14,44999981
491648;3123083;14,42000008
491678;3123083;14,60000038
491708;3123083;14,77999973
491738;3123083;14,96000004
491768;3123083;14,72000027
491798;3123083;14,48999977
491828;3123083;14,60000038
491858;3123083;14,73999977
491888;3123083;14,96000004
491918;3123083;15,09000015
491948;3123083;15,35999966
491978;3123083;15,51000023
492008;3123083;15,77000046
492038;3123083;15,57999992
492068;3123083;14,72999954
492098;3123083;13,98999977
492128;3123083;13,86999989
492158;3123083;13,84000015
492188;3123083;13,85999966
492218;3123083;14,07999992
492248;3123083;13,97999954
492278;3123083;13,64999962
492308;3123083;13,60000038
492338;3123083;13,55000019
492368;3123083;13,53999996
492398;3123083;13,61999989
492428;3123083;13,68000031
492458;3123083;13,77999973
492488;3123083;13,81999969
492518;3123083;13,77000046
492548;3123083;13,73999977
492578;3123083;13,72000027
492608;3123083;13,77000046
492638;3123083;13,96000004
492668;3123083;14,21000004
492698;3123083;14,64000034
492728;3123083;15,25
492758;3123083;15,40999985
492788;3123083;15,43000031
492818;3123083;15,43000031
492848;3123083;15,35000038
492878;3123083;15,22000027
492908;3123083;14,97000027
492938;3123083;14,56000042
492968;3123083;14,18999958
492998;3123083;13,90999985
493028;3123083;13,72000027
493058;3123083;13,56999969
493088;3123083;13,21000004
493118;3123083;12,81999969
493148;3123083;12,75
493178;3123083;13,32999992
493208;3123083;14,18999958
493238;3123083;14,07999992
493268;3123083;13,94999981
493298;3123083;13,80000019
493328;3123083;13,92000008
493358;3123083;14,30000019
493388;3123083;14,10000038
493418;3123083;14,07999992
493448;3123083;14,09000015
493478;3123083;14,53999996
493508;3123083;14,61999989
493538;3123083;14,30000019
493568;3123083;13,60000038
493598;3123083;13,31000042
493628;3123083;13,30000019
493658;3123083;13,47999954
493688;3123083;13,59000015
493718;3123083;14,18000031
493748;3123083;13,69999981
493778;3123083;13,61999989
493808;3123083;13,18000031
493838;3123083;13,01000023
493868;3123083;13,18000031
493898;3123083;13,51000023
493928;3123083;12,96000004
493958;3123083;12,84000015
490058;3123053;14,31000042
490088;3123053;14,28999996
490118;3123053;13,94999981
490148;3123053;13,43000031
490178;3123053;13,10999966
490208;3123053;13
490238;3123053;12,97999954
490268;3123053;12,93999958
490298;3123053;12,97999954
490328;3123053;13,14000034
490358;3123053;13,18000031
490388;3123053;13,15999985
490418;3123053;12,68000031
490448;3123053;12,72000027
490478;3123053;13,06999969
490508;3123053;13,40999985
490538;3123053;13,56999969
490568;3123053;13,77999973
490598;3123053;13,93999958
490628;3123053;13,97999954
490658;3123053;13,84000015
490688;3123053;13,75
490718;3123053;14,18000031
490748;3123053;14,38000011
490778;3123053;14,31000042
490808;3123053;14,15999985
490838;3123053;13,97999954
490868;3123053;13,93999958
490898;3123053;14,22999954
490928;3123053;14,32999992
490958;3123053;14,31000042
490988;3123053;14,52000046
491018;3123053;14,85999966
491048;3123053;15,06999969
491078;3123053;15,26000023
491108;3123053;15,48999977
491138;3123053;14,89000034
491168;3123053;14,89000034
491198;3123053;14,92000008
491228;3123053;14,98999977
491258;3123053;15,18999958
491288;3123053;14,80000019
491318;3123053;14,60999966
491348;3123053;14,85999966
491378;3123053;15
491408;3123053;14,86999989
491438;3123053;14,72999954
491468;3123053;14,77000046
491498;3123053;14,52999973
491528;3123053;15,22999954
491558;3123053;14,72999954
491588;3123053;14,60000038
491618;3123053;15,06999969
491648;3123053;14,63000011
491678;3123053;14,61999989
491708;3123053;14,73999977
491738;3123053;15,09000015
491768;3123053;15,22999954
491798;3123053;14,81999969
491828;3123053;14,64999962
491858;3123053;14,81000042
491888;3123053;15,05000019
491918;3123053;15,39999962
491948;3123053;15,5
491978;3123053;15,77999973
492008;3123053;15,75
492038;3123053;14,97999954
492068;3123053;14,27000046
492098;3123053;13,92000008
492128;3123053;13,81000042
492158;3123053;13,80000019
492188;3123053;13,73999977
492218;3123053;13,64999962
492248;3123053;13,61999989
492278;3123053;13,68000031
492308;3123053;13,69999981
492338;3123053;13,68999958
492368;3123053;13,67000008
492398;3123053;13,71000004
492428;3123053;13,65999985
492458;3123053;13,47000027
492488;3123053;13,47999954
492518;3123053;13,46000004
492548;3123053;13,47999954
492578;3123053;13,52999973
492608;3123053;13,57999992
492638;3123053;13,73999977
492668;3123053;13,88000011
492698;3123053;14,40999985
492728;3123053;15,01000023
492758;3123053;15,32999992
492788;3123053;15,5
492818;3123053;15,5
492848;3123053;15,43000031
492878;3123053;15,31000042
492908;3123053;15,11999989
492938;3123053;14,61999989
492968;3123053;14,18000031
492998;3123053;13,80000019
493028;3123053;13,56999969
493058;3123053;13,48999977
493088;3123053;13,14999962
493118;3123053;12,77000046
493148;3123053;12,71000004
493178;3123053;13,31999969
493208;3123053;14,15999985
493238;3123053;14,11999989
493268;3123053;13,94999981
493298;3123053;13,77000046
493328;3123053;13,82999992
493358;3123053;14
493388;3123053;14,18999958
493418;3123053;14,02000046
493448;3123053;13,94999981
493478;3123053;14,35000038
493508;3123053;14,98999977
